PC1,PC2,CareerCluster
-0.9658182431192623,1.2992914191965066,2
-1.3399996872923223,0.27626890544199917,3
2.866201504989183,1.0173766535649844,2
-1.5065154167087853,-0.11300710649099847,3
-3.199632405128723,-1.2338496409706323,1
2.467390730439842,-1.0397929983475658,0
0.8205185890401634,-0.23271732434328504,3
1.1529595839364792,1.259870970091734,2
2.6671859088898664,-0.4011486611565195,0
1.4962858535037065,0.7427369747648971,3
0.8981808615064872,0.47555748825695815,3
-2.4935767082680473,-1.9638103993306344,1
-2.8365481022416104,-1.6068197296698137,1
2.6876714304975606,0.5216585012322813,0
-1.247367021497857,0.7504670276198011,3
-0.799038899507905,2.940642832210544,2
-0.5682803422227483,2.886129948623006,2
-1.8198977553302556,-0.23765343358680577,3
-0.027211109737284394,-0.02533363384098501,3
-1.8572865730314192,1.8688527538386328,3
1.8090204929116582,-0.09969350442306883,2
0.9354159047659195,1.1102550847543542,3
1.9160044067554307,0.5066523920777863,2
-0.05276831751762105,-0.2329551554646229,3
-0.5586079218100981,1.166114911806496,3
-1.7932036362181099,-0.3677960526745528,1
-3.289804297299117,-1.2536777311124288,1
0.7623879441028687,1.0472111499533432,2
2.3902468185580714,0.9766364186201779,0
-0.6816218719254288,0.18820402714813453,3
0.0020450876321690286,2.2272646901820154,2
-2.011573365145593,0.14608067772470584,3
-2.5663470991690307,-0.0317591480072839,1
4.890278745585356,-1.0444797358852165,0
-1.1630454631062286,2.263377093175411,2
-1.6700131218551917,0.058884058273782,3
-1.2082513579899177,0.8394032322632257,3
-1.602459980634301,0.4762567055335751,3
-1.667768880996698,0.6390157829193436,3
-1.0027021941537217,0.43744254436238067,3
0.18094264210370048,1.0336678802147388,3
3.9283468002117248,-1.8161639663970517,0
5.621989799034434,-2.3941807651992026,0
1.3973211974159236,0.9370325534980455,3
0.5148501608165172,-1.5699364629030192,3
6.720666836914418,-2.872914174739027,0
-0.5456314550270236,0.6950177242651934,3
-1.9043631833233128,-0.34802458080767235,3
-0.8502583380860685,0.8165856766232151,3
3.8332317085678778,-1.434312324623595,0
0.38671192724744263,1.2881309084843802,3
-1.1360948988284219,-0.9062935333483921,1
-1.0637413074660784,-0.601892317448034,3
-2.3218778379928113,-2.1766898758326354,1
0.7959986878505416,1.3388737529842416,3
-1.067610581484962,1.036468036912444,2
0.7347574556337239,1.5112995716162687,3
-1.6316501035682924,-0.07326032974128176,1
0.4842058042808607,0.2501116465111078,3
-2.175877943241824,-2.290159226942418,1
0.8200247587517979,-0.3028527694770165,3
-1.336585655618447,0.7752869371435545,3
-0.711566684669555,0.028317265780320084,3
-1.409556149557305,0.22306864573627844,3
-0.4149684859567253,-0.773440409368425,3
2.75601861688809,0.04014831658856532,0
2.0671590695631648,0.4078491178609691,0
0.5259569986307242,1.2706219434991257,3
2.084058173951017,0.3235155367956046,0
-1.2581240659198722,0.16855776323442798,3
-1.9433641873266796,-2.606696238733264,1
-1.3846321832848525,-1.0596434394470111,1
-0.8932215661621297,0.46585926831958574,3
3.5458649429907156,-1.059622618903601,0
-0.42799098339924246,-0.5857402527165754,3
1.938813048536367,0.11057232198658966,0
-1.6003572033500093,0.422763328513454,3
1.01245762856416,-0.015239287508813188,3
3.3424019221617023,-0.17500867695862835,0
-0.36163642258752265,0.9225935932554578,3
-2.956849021468349,-1.5927605039522499,1
1.6260683113879009,1.7115580319812675,2
0.9916387885596696,-0.48750475747804095,3
0.9939843969268443,-0.07868438930334713,3
-1.8380073692034897,0.1424464486977279,3
-0.5879669045593885,2.8333410843181848,2
6.442280488302461,-0.6596956470894682,0
-0.5327380855301793,2.813114255383198,2
0.9569703654088664,-2.855376652621792,3
-0.7773332438960132,0.9106126993841056,3
3.1665684697104175,-1.2842008181820668,0
0.5700685193388335,0.710044917212092,3
6.166153868721723,-3.0756344511912537,0
-1.267053583834497,0.69767816331498,3
-1.4253357661260426,1.0989039698526246,3
-1.2793358713750556,0.9854346187428422,3
-0.8497745384501447,1.1754070549726743,2
-2.175877943241824,-2.290159226942418,1
1.3713630990465282,1.2034321201450484,2
1.788146991121236,-3.814626014070218,0
0.12367485891198547,2.0199496196043247,2
-1.5080364069117873,1.8252749255696872,3
2.1482583454185504,0.9839927228444147,0
-1.421561372954036,-0.4599957164114638,3
-1.1886408734404685,0.14216132999632994,3
-1.9176652118024307,-2.7061063641254828,1
3.132012511923526,-1.0759029380183784,0
-0.31630697901608773,1.3506975791187932,3
-1.1432553355795794,0.09554006890893228,3
-1.1530986167478994,0.06914563675652173,3
-1.2579361450595508,0.05084342322171241,3
1.4613416362987608,1.713906846774067,2
3.0003179168400838,-2.6064991327472846,0
-3.1701025616237626,-1.1546663445134007,1
-0.6493789975318762,1.2593574339812914,3
-1.827798066091687,-0.28285454731511045,3
1.6379085309734878,1.3946530975792024,2
-0.9646661617671299,-0.549101673613972,3
3.3783357062626176,0.9332691258983615,0
-3.1082621458555604,-1.4401627754620194,1
-2.5640620381018016,-1.93084962516761,1
0.7061416661372848,0.2737991370189667,2
-0.45327443524467503,0.42872793976600915,3
2.9364761105650046,-1.8760656902226442,0
3.6333019793312924,1.4285940733849636,0
5.615966464690248,-3.8015100869190266,0
2.6782280721977556,1.3470073115716494,2
-1.3745941171658993,0.361210410801442,3
-1.2472264293165236,-0.3966005915225494,3
-2.0930774056001997,0.0729715147860673,1
-0.790557226832658,-1.3773937259124496,3
1.0653590820908785,0.675289098825681,2
0.4608075685120822,0.4513483471560506,2
-0.286913942086679,0.6186457612741371,3
1.6858488774061189,-2.3360251002432046,0
0.4118980027837722,-1.1735012590809581,3
4.008052749543606,-0.12336772377310605,0
0.878494299169847,0.42276862395213705,3
0.7871696165359487,0.13844249709528056,3
-0.43261854637068964,0.8097598889186731,2
2.2111769105609067,-0.0055924240351510725,0
-2.3531628801277593,-1.9938490440865584,1
-0.4830242130417402,1.7260138137699217,2
-1.667768880996698,0.6390157829193436,3
-1.6041105472391262,0.06738795410700656,3
0.5228876528107342,-1.1401229569286888,3
0.5614219254021804,0.3845002571336659,2
-0.789195618339585,2.9670372643629546,2
1.224898118861941,1.4260852390513703,2
-1.5910642578647933,0.43422852503494375,3
2.306832789084083,-2.4426472070338643,0
-3.3056599916550455,-1.1278731735677996,1
2.552809797696051,0.8202721355546021,0
-3.053632510377735,-1.3473189920804147,1
-1.1477780028175966,-0.7316076902371216,3
2.087656910109845,-2.650939023432152,0
-3.3056599916550455,-1.1278731735677996,1
-0.18892493110028824,-0.09309137220242984,3
1.844387519500064,1.8586819123138043,2
2.304400004581291,-1.3536252465089476,0
0.9498810211646795,0.690013597244177,3
1.641765961667357,0.07288489323025517,0
0.3775693250197031,-1.4493601046257072,3
-0.7701006040143141,-0.3138280696558097,3
-1.5666253201396685,-0.024434420708695417,3
-1.3056392839408764,0.2861314360250014,3
4.073367624066291,-1.4770266743682663,0
-0.7142802369737355,2.9995992997327883,2
2.258802200142453,0.7765515294930694,2
4.2331306735936085,-1.2943633611888274,0
0.41241090277169146,1.1887207830921613,3
0.7517692125321689,-1.6955362371966616,3
0.9663381464565219,0.7402205888460146,2
-1.3282948160513146,0.8701039819470069,3
3.529487957889886,1.556239413968214,0
-0.6355905637026469,0.6873182097680545,3
0.9775408392940981,1.1523887086346511,3
0.6818001745500316,1.1835470245417539,3
-1.1118181378702494,1.4127607703062892,2
1.271667588788781,0.7150658823912843,3
2.853401041072127,1.560519454255606,2
3.8073158230852546,-2.0647110708295697,0
-2.4126489137145892,-2.08344735365784,1
-0.5984138683908695,-0.2967503972249607,3
0.1958539076481716,-1.550595257461037,3
-0.7451889299443448,-0.8584482414767403,3
-0.3419498602508824,0.9753824575602789,3
-0.3234715678415735,-0.1934537592975422,3
-2.195990852155374,-2.274179807904057,1
2.6412391075955677,1.7501358454793539,2
-1.1944164864632092,0.12543363909017774,3
0.21852786134973057,1.5545969199201384,3
-1.1375171133944981,1.5121708956985078,2
0.19155385710442924,-0.21579165420950977,3
0.4945941785940477,0.784607506636871,3
-0.9805218561230589,-0.4232971160693429,3
2.0701084340650815,0.475739538922485,0
2.360102007577404,0.7916839288322073,0
0.7150708932970836,1.4585107073114476,3
2.0126115072469744,-1.079897028665449,0
-1.825856297774499,0.14595897723115397,3
-0.735855547366741,0.17769836238759348,3
-2.8008330085745667,-1.724137751883032,1
-1.645778331214006,-2.9170656473066874,1
-1.2950308433533073,0.19228172911256258,3
-2.057535148907631,-4.4178453740978854e-05,1
-1.0958005527848298,-0.405599172122255,3
-2.0592350550213228,-2.527114203482842,1
1.9329535937942153,2.118226959848671,2
-0.38115212416849303,2.6162141979195574,2
1.7536164437782862,1.9519244344885998,2
-2.3514076814977716,-2.255873172289867,1
-1.480564585155252,1.1191307987876116,3
-2.669106446523995,-1.9295243446780836,1
2.4070533730486128,-0.04544676920556294,0
-0.6383522747119096,0.2493062571654168,3
0.5536416507670772,1.6290163326226776,3
-1.1927459324237075,1.532397724633495,2
-3.189789123960402,-1.2074552088182218,1
-0.6062801439826697,0.15199777917478688,3
-2.629733321850715,-1.8239466160684414,1
1.7339298814416457,1.8991355701837787,2
0.22859289051744625,-0.16276475576235452,3
-1.240108770060588,-0.807265709565007,1
-0.743810080478696,2.9204160032755566,2
-3.1701025616237626,-1.1546663445134007,1
-1.354251252740905,0.9528725833730083,3
-1.8607453203422168,-0.4628345973267676,1
-1.364750835997579,0.38760484295385245,3
0.14692940730462262,0.8125337757612154,3
-0.7464632296955549,-2.515485874414482,1
1.025197915100504,0.7577880715377515,3
-0.5879669045593885,2.8333410843181848,2
-0.9053093907779894,-0.16203847427398224,3
0.8479547166298452,-1.495102630834411,3
-1.3045817207195638,-0.26178813604231044,3
-3.199632405128723,-1.2338496409706323,1
-0.8987832189236808,0.5188993522184281,3
-1.5134123272785887,1.6624351260205459,3
1.4700340704876127,0.21549557884351986,2
-3.118704610575265,-1.3534865952978383,1
4.044251841513108,0.8784860312365755,0
-0.527968650037043,0.4375386363531015,3
-1.4945456631666338,-0.20119830088384003,1
-1.4603510858827424,-0.8406316238340596,3
3.486318517860764,-2.4553179612159943,0
-2.0495646108274768,-2.4564174423570213,1
0.45777351796208215,-1.8716464917687543,3
-1.0566653966282316,0.6425031747995852,3
2.4219592113834656,0.7110685969090371,0
-1.2339503335141664,0.9388133576554445,3
-1.405841847971555,-0.7406754897272428,3
-0.64443870128307,0.6301912839201156,3
2.987898833042674,0.9527007385236372,0
-1.1017936157087413,1.0635564849473442,2
2.4077151321800163,-2.825495034737312,0
3.7611065714863705,0.613087901504001,0
0.2551664189969418,1.5835225019129866,2
0.8315752009078079,-0.2169791296805876,3
-0.31428359816371926,-0.8057653092058773,3
-1.3560240989731915,1.5596065847628648,3
0.6861761008738347,-0.7481290681203355,3
-1.2455664609147732,1.5191529268928905,3
0.8972261953045115,-1.5793372550735967,3
-0.45533995298287633,-0.590637721996171,3
-0.8085809747016686,-0.19127320114457927,3
5.26233117255155,-3.1299918091705816,0
1.095025100393852,-0.21430076266891354,3
-0.4232938313136574,0.4087523304250434,3
-0.8946960491279659,0.875132749830247,3
-1.8853816483872041,0.8498339789703998,1
-3.199632405128723,-1.2338496409706323,1
4.240364482894928,-1.4870402402452658,0
-1.7683832378867963,0.7058638729417284,3
-0.7486961543769788,0.7616633987204646,3
-0.0236205315323513,-1.0937061797774053,3
-1.3458453465329332,1.4928136633529818,3
-3.199632405128723,-1.2338496409706323,1
2.400879769836611,1.4521511752528395,2
-0.9294530066081015,-3.68940025685746,1
5.07424889617382,-2.121865663925043,0
1.320568740761324,0.8954033341638397,2
4.9102892349177845,0.06608335590015321,0
-0.8474861716587889,-1.311349553775392,3
-0.15277963072328152,-1.8602046480180747,3
-0.22077649094046953,1.7132349329781333,2
-2.0949501486883664,-2.409796181269624,1
0.7138976358872278,1.2251211437417329,2
-0.3604529809358762,-0.1138520157128274,3
1.280191240993107,-0.7825552286940894,3
2.3061457028794954,1.6338680608152039,2
-0.8915187137019296,1.0702180587380847,3
-1.4351790472943629,1.072509537700214,3
-0.4196279492212134,-1.03072357186509,3
-2.1150630576019154,-2.393816762231263,1
-0.8199705039426568,-0.31423946505670947,3
-1.2941119242124974,1.2008060590062506,2
1.6397232507025958,0.289852894282483,2
-1.052923296319748,2.316110788867731,2
1.7763554215898727,1.1046829315849127,2
3.85514285978408,-0.5015754582440364,0
0.8680918178390347,-0.9785999499759459,3
2.411067117502685,1.0435666251706532,0
3.4030461751084284,-1.6962071097694904,0
-0.5318963250738509,0.26389929745839086,3
-0.05831752322100568,0.5849932278244414,3
2.150902748074732,0.905110953204412,2
1.0795606872481818,1.2382649289145,2
-0.8990164315348208,0.15200918202029298,3
-0.956051039738133,0.5756550847772004,3
-0.31256587334154,-1.2061571865763052,3
-0.8036406784528625,-0.8204393512057548,3
-3.315503272823366,-1.1542676057202101,1
-1.0818374352166107,-1.2706379867346884,3
0.5853652543158259,0.6913649844620757,3
-2.68436295732854,-1.9167903994500461,1
-0.863164023368985,0.3746890714977251,3
1.3685159653035985,0.7792836656666886,2
-3.199632405128723,-1.2338496409706323,1
-0.11559456081871929,-0.4452939822323903,3
0.6118147622302961,0.5236728413185199,2
4.9371460864395775,-0.3395766137747642,0
1.6162505817311728,0.6603958267151246,2
2.58508883964318,1.2235614194203066,0
-1.2027073260303416,0.03061659428672524,3
-1.1176599252453394,2.216755832088013,2
-2.150178967717575,-2.3895693523346364,1
0.23845309440855808,1.0158482535517657,2
3.8272913480903,-3.8144482305653105,0
-0.5451266735260722,1.0345928984572021,3
-0.6167967553519325,0.5119744769520029,3
-3.189789123960402,-1.2074552088182218,1
4.473041933021149,-3.6822118056292914,0
-0.5312100735652903,0.678964301551947,3
-1.3881029690457014,-0.07724453288328752,3
-3.189789123960402,-1.2074552088182218,1
-0.7542598056994164,0.7712770821004327,3
-1.2090844481652507,-0.01052254259223277,3
-1.2083274357771088,0.08937246569150888,3
1.7241531367912157,1.8775493317315284,2
-1.350838112048539,0.2806069669851169,3
-1.7569319120110924,-1.969208281574994,1
-3.1701025616237626,-1.1546663445134007,1
-0.8585014065467411,-1.3588197112951053,1
-1.4286939230778808,-3.176566384896086,1
-2.9524189699362537,-1.5272376944193913,1
1.3048065487068194,1.3584032289487777,2
-0.08821583155773298,-1.1436103488089302,3
-0.8473662479120014,1.1419354282970828,3
-0.9026660300618391,-0.15214287898250797,3
-1.5373878804367718,0.48242430875099845,3
-1.4707213039869318,1.1455252309400221,3
0.3386503944236803,-1.3971397389235554,3
-0.7241235181420558,2.9732048675803777,2
-1.7291485801263176,-1.0548023948225032,1
-0.44729304966687233,0.4920725889367619,3
-3.189789123960402,-1.2074552088182218,1
2.6551699274001894,0.2011482316251534,0
2.0859768516594235,2.0165690988728016,2
-2.077829728478342,-0.20333385973736876,1
-1.758539956718476,0.7322583050941389,3
2.172164946807014,0.9079607843324575,2
-1.7325038002765991,-1.2786198554733412,1
3.373238443562372,0.18108689339341066,0
2.058217654872209,0.29346126141171786,0
1.266979936969694,-0.23536494136160077,2
-1.0169420031652323,-0.07071814650567122,3
-1.7713828274047732,0.08019143926410917,1
-1.9158923420074785,1.4116008518836507,2
1.9194338332540481,1.8401076258309683,2
-3.199632405128723,-1.2338496409706323,1
-1.6776121621650182,0.6126213507669331,3
-1.1572797535183295,0.70935126482197,3
0.17941959713491618,0.7678166524318453,3
0.7326233329048826,0.8164117825530403,3
-0.027911102449700863,2.2168496770679655,2
-0.45883608800622633,0.48176802366485166,3
-3.053632510377735,-1.3473189920804147,1
1.7315837447997453,-1.007702423143806,0
2.0867445565835285,1.5685393326753685,2
-1.1780682195433803,1.0769216947824183,2
3.282886136245841,-0.6625872432416752,0
0.7160851031508109,0.28447388357489695,3
-0.16960732248532562,0.21445274283345336,3
0.8902104525505542,0.6678773740968779,3
0.7913484161284889,0.07267654330328689,3
2.2342803251489807,2.0036379375877105,2
1.3050828854886414,0.8524343131752781,3
3.2702228099265356,-0.6776380233861904,0
0.47956450307129267,-2.2964179064299572,3
3.7608187985879247,-2.252314147562189,0
-0.09899561583483875,2.362881063547582,2
0.9541682366156643,0.1966078479576047,3
3.071514168915808,-2.635467846534895,0
-0.6688946991128464,2.952978038645391,2
0.9220261589314762,1.978399428094911,2
0.5107856648142958,-0.02235275204098817,3
-2.225520695660334,-2.353363104361289,1
-0.9940132059730682,0.37743871456942063,3
4.033608873557968,-2.0973320294212296,0
1.8542308006683843,1.8850763444662149,2
-3.229162248633683,-1.3130329374278638,1
-0.5327380855301793,2.813114255383198,2
-0.27452535409078643,2.397167118200133,2
-0.42838323233090836,0.19567858836403965,2
-1.5275445992684515,0.5088187409034091,3
0.2908866493002021,0.03925493178317281,3
1.1702622752158172,-2.310730117825097,0
-1.0359661668517288,1.1152647971968248,3
0.4222926381052915,0.93513812137917,3
-0.7596657748346245,3.046220560820186,2
0.27994438140820255,1.8641064173037714,2
-2.2212634811027128,-2.2435379658550203,1
1.3824930688582575,0.8438448304836923,2
-2.2730335528211247,0.10837621424536699,3
-2.7100619328527884,-1.8173802740578275,1
4.543922892165889,-3.461533096146437,0
1.9387580898943713,1.9321792858228521,2
-0.27707066091835897,0.6450401934265476,3
-0.03693564959442909,0.028219945125577756,3
-1.5178796880801075,1.7988804934172766,3
-0.4984388065320827,0.5167219328103332,3
-0.27707066091835897,0.6450401934265476,3
0.8672700052226419,-1.589752268187647,3
1.1859234364508409,0.13879364753112453,3
-1.2927525593587457,0.7970882887071988,3
-1.4105819754585245,1.3934587065732646,2
-0.3058852210681477,-0.39854169929256866,3
-0.9497811653851831,0.44009761904637795,3
-1.0536737986253097,0.5674945118036365,3
-0.4707968606009452,0.3985051258422205,3
-1.51317009596538,-0.335755697918956,1
-0.45625026136823915,1.3554046809794995,2
2.3250846621404686,-0.11294294796320185,0
-0.7542598056994164,0.7712770821004327,3
-1.748696675550156,0.7586527372465495,3
-1.281108717607342,1.5921686201326988,3
1.0440184305556128,1.311280622154308,2
-1.0369788342915913,0.6952920391044062,3
4.754198970114198,-2.187927204234027,0
-3.260274453794157,-1.174494434655197,1
-3.2094756862970426,-1.2602440731230429,1
-0.6865840686920748,0.09346373814840815,3
0.715712241824344,-1.306799619470775,3
-3.1799458427920824,-1.1810607766658112,1
1.8189022591389177,-0.41159808899077904,0
-1.3444840493597758,0.22923624895370187,3
2.8896379319756176,-2.9305426368602934,0
0.202036154176636,0.026959662092458894,3
0.24624676985078076,0.43015411961866906,3
6.648280453637308,-3.0603752691183743,0
-0.5130515231935393,2.865903119688019,2
-1.1233319730780713,-0.020597747389438602,3
-1.0268888495235613,2.123513309913218,2
-1.228594222414912,0.24774105969165963,3
2.779342029509234,0.6941426163569407,0
-2.532949832941328,-2.0693881279402766,1
-2.4929775247166637,-2.076881011647226,1
-3.199632405128723,-1.2338496409706323,1
2.1131371948922575,1.788915015978673,2
-0.6419256815272797,0.08735435928218384,3
-1.3380567168854336,0.2574622238661054,3
2.177094978957368,1.3176454898393999,2
1.1348071542818525,0.5973489724106771,2
-0.6742909139925463,-2.597924963756704,1
1.1468525203872548,0.4464922786931386,3
0.8152102307152768,-0.43539831167084325,3
1.3912942793324028,1.5749705387113695,2
-1.7033111376892671,0.7120314761591517,3
0.3965552084157627,1.3145253406367907,3
-3.3450331163283265,-1.2334509021774418,1
4.167960839984852,-1.7113016564125778,0
-0.6402033872432887,0.016109983365482087,3
-1.7472362934817118,0.04920392652293244,3
0.8394233831062613,0.7304672551141512,3
-1.1725260700461049,0.24464544938689323,3
3.3322860357033215,0.03956790820352263,0
-1.178268388305217,-0.42804635145691383,3
-0.9239789090088932,0.4783466067865704,3
0.5624571685494791,-1.7109551032721546,3
-0.20313963473109184,-0.8543858694821965,3
-0.6885270390989633,0.11227041972430177,3
1.005882904124333,-2.3649548779621417,3
-2.5389622461289365,-1.9171891382432364,1
-1.58436891206942,-0.09602996658941036,3
-0.38115212416849303,2.6162141979195574,2
-1.4408411916922528,0.40590947748235534,3
-0.876757065242993,1.966785944968999,2
-1.1055210604524497,0.6648316511361612,3
-1.0887945126284346,0.043253251651502025,3
4.289412051056211,0.3996018317030536,0
0.731640783309828,0.6783669835348963,2
-2.3099923114336,-0.3934756885573299,1
-1.2947384395512438,-0.23539370388989986,3
-1.6896996841918317,0.00609519396896101,3
-0.6631893318789455,1.1074902191336258,2
0.8505452030422049,0.29587238556744916,2
-1.098308834180637,2.3627320499551283,2
-0.30575617387521065,-0.20791080467005843,3
-1.2716639454094802,-0.05435354158250892,3
-1.6776121621650182,0.6126213507669331,3
0.49493361806582564,-0.8020322804356665,2
2.392390719982723,-0.09869920617903029,0
-1.6066992880079076,-0.45954080802441694,1
3.157330788004043,-1.202799304733442,0
-0.7770057711878487,-0.3897616770796423,3
1.7007043629089187,2.2969807291528213,2
-0.021193870133702285,-1.1150186547568308,3
4.732728009756356,-2.9643229702555676,0
-0.26266297964721436,0.3407425532212837,3
-1.2012261349774846,0.749386475564461,3
-2.5196478044622106,0.2886936553775344,3
-1.1656838782849157,0.6763707823246528,3
0.37890737549628206,1.1578265878827425,2
-1.5479570039984658,-0.21719929564709012,3
-3.1088613294069445,-1.3270921631454278,1
-2.765889935433382,-1.6840828328062485,1
-1.5178796880801075,1.7988804934172766,3
-3.199632405128723,-1.2338496409706323,1
2.342410643620044,-0.2775208427499412,0
-1.480564585155252,1.1191307987876116,3
-1.435255125081554,0.32247877112849715,3
-0.7984020746447225,0.08516109199790829,3
-0.5781236233910683,2.8597355164705953,2
-0.4873525476692904,2.7664929942958003,2
-2.5274278925296114,0.37270388964287654,1
-2.5663470991690307,-0.0317591480072839,1
-0.6657661775694999,0.062399469603505314,3
-1.612540061967489,0.6187889539843565,3
-0.39132070657742124,-2.091206932820489,3
0.4762897757917594,1.1266419618124757,2
0.37279347947542263,-0.055560698974117514,3
2.7482589810342875,-2.7432754785971256,0
-2.7156479994634877,-1.7339495677039691,1
