YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,TrainingTimesLastYear,JobLevel,PromotionGapRatio,RoleStagnationRatio,ManagerStabilityRatio
0.48850772848886465,-0.6154915796172451,1.1834366957553253,0.8065414765793012,-0.16451140099023315,1.707499689688721,-0.9614863916702531,0.9099990670981034,-1.1397215570196733,0.4224948163976181
0.32522751910309133,0.7649976209279952,0.5625759024789769,-0.5952272282818631,-0.16451140099023315,-0.6201892226844657,-0.05778754527941421,0.4530272227715288,0.6013441634196907,-1.0053343875981666
2.4478702411181446,0.48889978081894714,0.8730062991171511,3.6100788863016295,1.6354060005934978,0.9316033855643254,0.8459113011114247,-0.18495294950258515,-0.9205664313699632,0.639838796709873
-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.8755809692540959,1.3782749432243935,-0.6201892226844657,2.6533089938931025,2.0850695239378667,1.2709848251271383,-0.17520112946108243
-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,-1.1559347102263289,-0.5502079870438897,0.1557070814399298,-0.9614863916702531,-0.8526066181615414,1.2709848251271383,-1.669440994107834
-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,-0.3148734873096303,-0.2930769296747854,1.707499689688721,-0.05778754527941421,-0.11818758263668933,-0.23570666371461896,0.5719188028622934
0.48850772848886465,-1.1676872598353414,-0.3687152874355457,1.086895217551534,-0.16451140099023315,1.707499689688721,-0.9614863916702531,-0.5588390039516005,-1.742398152556376,0.7213427893269687
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.9925783571707368,2.4833959938131165,-0.05778754527941421,-0.8526066181615414,-1.742398152556376,-1.669440994107834
-0.8177339465973219,-1.1676872598353414,-0.058284890797371494,-1.1559347102263289,-0.678773515728442,-0.6201892226844657,-0.9614863916702531,2.0850695239378667,-1.742398152556376,-1.669440994107834
-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.0345197463373974,-0.678773515728442,0.1557070814399298,-0.9614863916702531,-0.26507138974165967,0.06563163405373243,0.7213427893269687
-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,-1.0644701017820986,-0.6201892226844657,-0.9614863916702531,-0.8526066181615414,0.2665238325659667,0.322878825421168
-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,-1.193035630466651,0.1557070814399298,-0.9614863916702531,2.0850695239378667,1.2709848251271383,1.3190387351856692
-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,-1.1559347102263289,-0.678773515728442,0.1557070814399298,-0.9614863916702531,-0.8526066181615414,1.2709848251271383,-1.669440994107834
-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.3148734873096303,-0.16451140099023315,0.1557070814399298,-0.05778754527941421,-0.26507138974165967,0.06563163405373243,0.12364684346826783
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-1.3216011591512031,0.1557070814399298,-0.9614863916702531,-0.8526066181615414,-1.742398152556376,-1.669440994107834
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-1.3216011591512031,2.4833959938131165,-0.9614863916702531,-0.8526066181615414,-1.742398152556376,-1.669440994107834
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-0.8755809692540959,-1.3216011591512031,-0.6201892226844657,-0.9614863916702531,-0.8526066181615414,-1.742398152556376,1.3190387351856692
0.32522751910309133,1.0410954610370433,-0.3687152874355457,0.8065414765793012,-0.2930769296747854,-2.171981830933257,0.8459113011114247,-0.5261981579282737,0.9361644942734143,0.6549321286760018
0.8150681472604113,1.0410954610370433,0.2521455058408027,0.8065414765793012,0.09261965637887129,-0.6201892226844657,-0.05778754527941421,-0.11818758263668933,0.2665238325659667,0.07383884798004295
2.4478702411181446,2.9737803418003796,3.977310265498893,1.086895217551534,1.5068404719089457,-2.171981830933257,2.6533089938931025,1.1503543878153275,0.31218115040965627,-0.5827210925465602
0.32522751910309133,0.21280194070989908,1.8042974890316739,0.8065414765793012,-0.16451140099023315,-0.6201892226844657,-0.05778754527941421,1.758661063704599,-0.06829649828775697,0.6549321286760018
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-0.42164245835933756,-1.3960855268088614,-0.9614863916702531,-0.8526066181615414,-1.742398152556376,-1.669440994107834
0.32522751910309133,0.48889978081894714,-0.6791456840737199,1.086895217551534,0.34975071374797573,0.9316033855643254,-0.05778754527941421,-0.8526066181615414,0.2665238325659667,0.9869854319308353
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-0.8755809692540959,-1.3216011591512031,-0.6201892226844657,-0.9614863916702531,-0.8526066181615414,-1.742398152556376,1.3190387351856692
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1.5068404719089457,-0.6201892226844657,0.8459113011114247,-0.8526066181615414,-1.742398152556376,-1.669440994107834
-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,-1.193035630466651,0.1557070814399298,-0.9614863916702531,2.0850695239378667,1.2709848251271383,1.3190387351856692
-0.4911735278257753,-0.33939373950819707,-0.3687152874355457,-0.3148734873096303,-0.2930769296747854,-0.6201892226844657,-0.05778754527941421,-0.11818758263668933,0.5176390807062596,0.5719188028622934
-0.4911735278257753,-1.1676872598353414,-0.058284890797371494,-0.3148734873096303,-0.16451140099023315,0.1557070814399298,0.8459113011114247,0.6162314528881626,-1.742398152556376,0.5719188028622934
-0.8177339465973219,-0.6154915796172451,-0.6791456840737199,-1.1559347102263289,-0.8073390444129942,-0.6201892226844657,-0.05778754527941421,-0.8526066181615414,1.2709848251271383,-1.669440994107834
1.3049087754177313,2.6976825016913315,1.8042974890316739,2.2083101814404653,0.4783162424325279,-1.3960855268088614,0.8459113011114247,0.7141539909581429,1.0700926266149038,0.7213427893269687
0.32522751910309133,1.0410954610370433,-0.3687152874355457,1.086895217551534,-0.2930769296747854,0.1557070814399298,0.8459113011114247,-0.5261981579282737,0.9361644942734143,0.9869854319308353
-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,-0.9359045730975464,0.1557070814399298,-0.9614863916702531,2.0850695239378667,1.2709848251271383,1.3190387351856692
-0.0013328996684553085,0.7649976209279952,-0.3687152874355457,0.8065414765793012,-0.16451140099023315,0.1557070814399298,-0.05778754527941421,-0.4329385978616261,1.2709848251271383,1.3190387351856692
-0.0013328996684553085,0.21280194070989908,-0.6791456840737199,0.8065414765793012,-0.5502079870438897,-0.6201892226844657,-0.05778754527941421,-0.8526066181615414,0.4100182600747056,1.3190387351856692
0.32522751910309133,1.0410954610370433,1.4938670923934996,1.086895217551534,-0.2930769296747854,0.1557070814399298,-0.05778754527941421,1.4322526034713317,0.9361644942734143,0.9869854319308353
0.48850772848886465,-0.33939373950819707,2.114727885669848,1.3672489585237668,-0.16451140099023315,-0.6201892226844657,-0.05778754527941421,1.791301909727926,-0.8383832592513218,1.0201907622563189
3.264271288047011,-0.33939373950819707,3.3564494722225446,1.086895217551534,2.2782336440162587,-0.6201892226844657,2.6533089938931025,0.5618300428492845,-1.4075778217026524,-0.7839655187616109
2.284590031732371,3.249878181909428,1.4938670923934996,1.3672489585237668,2.1496681153317065,0.1557070814399298,0.8459113011114247,0.1266187625382613,0.5535126875834442,-0.3886639672677615
1.6314691941892778,2.6976825016913315,3.0460190755843706,1.086895217551534,0.7354472998016324,-0.6201892226844657,0.8459113011114247,1.2210471292027467,0.7392113584771062,-0.2630975920873621
-0.32789331844000197,-1.1676872598353414,-0.6791456840737199,-0.5952272282818631,1.2497094145398413,-0.6201892226844657,1.7496101475022634,-0.8526066181615414,-1.742398152556376,-0.4740491023904327
-0.16461310905422863,0.21280194070989908,-0.6791456840737199,-0.3148734873096303,-0.678773515728442,0.1557070814399298,-0.05778754527941421,-0.8526066181615414,0.7687543288465527,-0.17520112946108243
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1.76397152927805,-0.6201892226844657,0.8459113011114247,-0.8526066181615414,-1.742398152556376,-1.669440994107834
-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,-0.8073390444129942,-0.6201892226844657,-0.9614863916702531,0.1266187625382613,0.2665238325659667,0.322878825421168
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-1.193035630466651,-2.171981830933257,-0.9614863916702531,-0.8526066181615414,-1.742398152556376,-1.669440994107834
-0.4911735278257753,-0.33939373950819707,-0.3687152874355457,-0.3148734873096303,1.121143885855289,-0.6201892226844657,-0.05778754527941421,-0.11818758263668933,0.5176390807062596,0.5719188028622934
-0.32789331844000197,-0.063295899399149,-0.6791456840737199,-0.0345197463373974,-0.678773515728442,0.1557070814399298,-0.9614863916702531,-0.8526066181615414,0.6683082295904356,0.7213427893269687
-0.9810141559830953,-0.8915894197262932,-0.3687152874355457,-1.1559347102263289,-1.3216011591512031,0.9316033855643254,-0.9614863916702531,2.0850695239378667,1.2709848251271383,-1.669440994107834
0.48850772848886465,-0.063295899399149,-0.6791456840737199,1.3672489585237668,-0.16451140099023315,0.1557070814399298,-0.05778754527941421,-0.8526066181615414,-0.5370449614829703,1.0201907622563189
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-0.8073390444129942,0.1557070814399298,-0.9614863916702531,-0.8526066181615414,-1.742398152556376,-1.669440994107834
0.651787937874638,0.7649976209279952,-0.3687152874355457,1.086895217551534,-0.03594587230568093,-0.6201892226844657,-0.05778754527941421,-0.5855451506979589,0.17520919687858755,0.5039988090147138
1.3049087754177313,2.4215846615822834,-0.058284890797371494,1.086895217551534,0.6068817711170802,-0.6201892226844657,-0.05778754527941421,-0.46091646588162033,0.8692004281026697,-0.07558513848463234
-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.7354472998016324,0.1557070814399298,0.8459113011114247,-0.8526066181615414,-1.742398152556376,-1.669440994107834
-0.32789331844000197,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,0.6068817711170802,0.1557070814399298,0.8459113011114247,-0.8526066181615414,-0.5370449614829703,-0.4740491023904327
-0.4911735278257753,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,0.6068817711170802,-0.6201892226844657,-0.05778754527941421,-0.8526066181615414,-0.23570666371461896,-0.17520112946108243
0.48850772848886465,1.0410954610370433,0.2521455058408027,-1.1559347102263289,-0.16451140099023315,-1.3960855268088614,-0.05778754527941421,0.02869622446828104,0.6683082295904356,-1.669440994107834
-0.16461310905422863,-0.063295899399149,-0.6791456840737199,-0.0345197463373974,-0.678773515728442,0.1557070814399298,-0.9614863916702531,-0.8526066181615414,0.2665238325659667,0.322878825421168
-0.9810141559830953,-1.1676872598353414,-0.3687152874355457,-1.1559347102263289,1.6354060005934978,0.9316033855643254,0.8459113011114247,2.0850695239378667,-1.742398152556376,-1.669440994107834
0.9783483566461847,1.8693889813641875,-0.3687152874355457,1.3672489585237668,0.7354472998016324,0.1557070814399298,-0.05778754527941421,-0.6266315303077408,0.8073874439450591,0.39950651078766813
-0.32789331844000197,-0.6154915796172451,-0.3687152874355457,-0.3148734873096303,-0.8073390444129942,-0.6201892226844657,-0.05778754527941421,-0.26507138974165967,-0.5370449614829703,0.12364684346826783
-0.16461310905422863,-0.063295899399149,-0.6791456840737199,-0.5952272282818631,3.3067578734926766,0.1557070814399298,0.8459113011114247,-0.8526066181615414,0.2665238325659667,-0.673281084343333
-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-1.0644701017820986,0.1557070814399298,-0.9614863916702531,-0.8526066181615414,-1.742398152556376,-1.669440994107834
-0.4911735278257753,-0.6154915796172451,-0.6791456840737199,-0.3148734873096303,-0.16451140099023315,0.9316033855643254,-0.9614863916702531,-0.8526066181615414,-0.23570666371461896,0.5719188028622934
0.651787937874638,1.5932911412551394,2.4251582823080224,1.086895217551534,-0.03594587230568093,0.1557070814399298,-0.05778754527941421,1.8180080564742844,0.9970409180650008,0.5039988090147138
0.32522751910309133,1.0410954610370433,0.5625759024789769,0.8065414765793012,-0.2930769296747854,0.1557070814399298,0.8459113011114247,0.4530272227715288,0.9361644942734143,0.6549321286760018
2.4478702411181446,-0.33939373950819707,2.7355886789461965,1.9279564404682326,1.3782749432243935,0.1557070814399298,1.7496101475022634,0.6162314528881626,-1.33148229196317,-0.17520112946108243
0.48850772848886465,0.7649976209279952,-0.3687152874355457,-1.1559347102263289,-0.03594587230568093,-0.6201892226844657,-0.05778754527941421,-0.5588390039516005,0.3669699318220838,-1.669440994107834
0.651787937874638,1.0410954610370433,-0.058284890797371494,0.8065414765793012,-0.03594587230568093,0.9316033855643254,-0.05778754527941421,-0.3184836832343763,0.44915310394072533,0.23231883362439526
0.48850772848886465,1.3171933011460915,2.114727885669848,0.24583399463483546,1.2497094145398413,1.707499689688721,0.8459113011114247,1.791301909727926,0.9696465273587869,-0.17520112946108243
0.651787937874638,1.0410954610370433,0.8730062991171511,0.8065414765793012,0.09261965637887129,-2.171981830933257,-0.05778754527941421,0.4827007191563712,0.44915310394072533,0.23231883362439526
-0.4911735278257753,-0.33939373950819707,-0.6791456840737199,-0.3148734873096303,0.6068817711170802,1.707499689688721,0.8459113011114247,-0.8526066181615414,0.5176390807062596,0.5719188028622934
-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,-0.9359045730975464,-0.6201892226844657,-0.05778754527941421,-0.8526066181615414,0.2665238325659667,0.322878825421168
-0.32789331844000197,-0.063295899399149,-0.6791456840737199,-0.0345197463373974,-0.8073390444129942,0.1557070814399298,-0.05778754527941421,-0.8526066181615414,0.6683082295904356,0.7213427893269687
4.897073381904744,1.5932911412551394,-0.3687152874355457,1.086895217551534,3.4353234021772288,-1.3960855268088614,1.7496101475022634,-0.7732099656723683,-0.9279703207500208,-1.0232832148011306
-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,0.7354472998016324,0.1557070814399298,-0.05778754527941421,0.1266187625382613,0.2665238325659667,0.322878825421168
-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,-0.5502079870438897,0.1557070814399298,-0.9614863916702531,-0.8526066181615414,0.2665238325659667,0.322878825421168
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-1.3216011591512031,-0.6201892226844657,-0.9614863916702531,-0.8526066181615414,-1.742398152556376,-1.669440994107834
-0.9810141559830953,-1.1676872598353414,-0.3687152874355457,-1.1559347102263289,-1.3216011591512031,1.707499689688721,-0.9614863916702531,2.0850695239378667,-1.742398152556376,-1.669440994107834
1.4681889848035046,2.4215846615822834,-0.058284890797371494,1.6476026994959998,0.6068817711170802,0.1557070814399298,-0.05778754527941421,-0.4853971003991153,0.7059755168114793,0.19835883670060547
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.7354472998016324,-0.6201892226844657,-0.05778754527941421,-0.8526066181615414,-1.742398152556376,-1.669440994107834
-0.6544537372115486,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,2.406799172700811,0.1557070814399298,2.6533089938931025,1.105844143238064,0.2665238325659667,0.322878825421168
0.16194730971731802,-0.33939373950819707,-0.6791456840737199,0.8065414765793012,2.1496681153317065,-1.3960855268088614,2.6533089938931025,-0.8526066181615414,-0.6123795359250582,0.9454787690239813
-0.16461310905422863,-0.063295899399149,-0.6791456840737199,-0.3148734873096303,-0.678773515728442,-1.3960855268088614,-0.05778754527941421,-0.8526066181615414,0.2665238325659667,-0.17520112946108243
-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.8755809692540959,-1.193035630466651,-0.6201892226844657,-0.9614863916702531,2.0850695239378667,1.2709848251271383,-0.17520112946108243
-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-1.3216011591512031,1.707499689688721,-0.9614863916702531,-0.8526066181615414,-1.742398152556376,-1.669440994107834
0.9783483566461847,2.1454868214732357,3.0460190755843706,1.086895217551534,1.5068404719089457,-1.3960855268088614,0.8459113011114247,1.8590944360840664,1.039186134536099,0.16962345468816806
0.32522751910309133,0.7649976209279952,-0.6791456840737199,0.5261877356070683,-0.2930769296747854,0.1557070814399298,-0.05778754527941421,-0.8526066181615414,0.6013441634196907,0.322878825421168
-0.32789331844000197,-0.33939373950819707,0.5625759024789769,-0.0345197463373974,1.5068404719089457,0.1557070814399298,1.7496101475022634,1.4975342955179851,0.06563163405373243,0.7213427893269687
-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.5952272282818631,-0.678773515728442,-0.6201892226844657,-0.9614863916702531,-0.26507138974165967,0.06563163405373243,-0.4740491023904327
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.09261965637887129,0.1557070814399298,-0.05778754527941421,-0.8526066181615414,-1.742398152556376,-1.669440994107834
-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.3148734873096303,0.09261965637887129,0.1557070814399298,0.8459113011114247,-0.26507138974165967,0.06563163405373243,0.12364684346826783
0.651787937874638,1.5932911412551394,0.8730062991171511,1.086895217551534,0.34975071374797573,2.4833959938131165,0.8459113011114247,0.4827007191563712,0.9970409180650008,0.5039988090147138
0.32522751910309133,0.7649976209279952,-0.058284890797371494,1.086895217551534,-0.16451140099023315,2.4833959938131165,0.8459113011114247,-0.19978969769500626,0.6013441634196907,0.9869854319308353
-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-0.5502079870438897,-0.6201892226844657,-0.9614863916702531,-0.8526066181615414,-1.742398152556376,-1.669440994107834
2.9377108692754645,2.1454868214732357,0.5625759024789769,2.2083101814404653,1.76397152927805,0.1557070814399298,1.7496101475022634,-0.382578435425636,-0.2959743232682893,-0.23497072404695254
0.48850772848886465,0.7649976209279952,-0.6791456840737199,1.3672489585237668,-0.16451140099023315,-0.6201892226844657,-0.9614863916702531,-0.8526066181615414,0.3669699318220838,1.0201907622563189
-0.0013328996684553085,0.7649976209279952,-0.6791456840737199,0.8065414765793012,-0.42164245835933756,-0.6201892226844657,-0.05778754527941421,-0.8526066181615414,1.2709848251271383,1.3190387351856692
-0.32789331844000197,-0.063295899399149,0.5625759024789769,-0.3148734873096303,-0.5502079870438897,-0.6201892226844657,-0.9614863916702531,1.4975342955179851,0.6683082295904356,0.12364684346826783
2.1213098223465976,3.8020738621275236,3.977310265498893,3.049371404357164,1.5068404719089457,1.707499689688721,2.6533089938931025,1.3506504884130146,0.9696465273587869,0.5719188028622934
-0.0013328996684553085,0.7649976209279952,1.4938670923934996,0.8065414765793012,0.09261965637887129,0.1557070814399298,-0.05778754527941421,2.0850695239378667,1.2709848251271383,1.3190387351856692
-0.32789331844000197,-0.063295899399149,0.5625759024789769,-0.3148734873096303,-0.8073390444129942,0.1557070814399298,-0.9614863916702531,1.4975342955179851,0.6683082295904356,0.12364684346826783
5.386914010062064,1.5932911412551394,3.977310265498893,0.5261877356070683,3.692454459546333,0.1557070814399298,0.8459113011114247,0.24902193512573667,-0.9890524081354976,-1.2211690347138084
-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-1.4501666878357553,-0.6201892226844657,-0.9614863916702531,-0.8526066181615414,-1.742398152556376,-1.669440994107834
-0.8177339465973219,-0.8915894197262932,-0.058284890797371494,-0.8755809692540959,-1.0644701017820986,-0.6201892226844657,-0.9614863916702531,2.0850695239378667,-0.23570666371461896,-0.17520112946108243
1.3049087754177313,1.8693889813641875,0.8730062991171511,1.9279564404682326,0.6068817711170802,-0.6201892226844657,-0.05778754527941421,0.1266187625382613,0.46741603107820096,0.5221108073740681
-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,0.8640128284861845,-0.6201892226844657,-0.9614863916702531,0.1266187625382613,0.2665238325659667,0.322878825421168
-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.8755809692540959,0.6068817711170802,0.1557070814399298,0.8459113011114247,2.0850695239378667,1.2709848251271383,-0.17520112946108243
-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,-0.9359045730975464,-0.6201892226844657,-0.05778754527941421,2.0850695239378667,1.2709848251271383,1.3190387351856692
0.32522751910309133,0.7649976209279952,-0.6791456840737199,0.8065414765793012,0.09261965637887129,-0.6201892226844657,0.8459113011114247,-0.8526066181615414,0.6013441634196907,0.6549321286760018
0.16194730971731802,0.7649976209279952,0.8730062991171511,0.8065414765793012,-0.42164245835933756,0.1557070814399298,-0.9614863916702531,0.9834409706505887,0.894311952916699,0.9454787690239813
-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.8755809692540959,-0.5502079870438897,-2.171981830933257,-0.05778754527941421,-0.8526066181615414,0.2665238325659667,-0.673281084343333
-0.4911735278257753,-0.6154915796172451,-0.6791456840737199,-0.3148734873096303,0.8640128284861845,-0.6201892226844657,0.8459113011114247,-0.8526066181615414,-0.23570666371461896,0.5719188028622934
1.3049087754177313,1.8693889813641875,0.8730062991171511,1.3672489585237668,0.7354472998016324,-1.3960855268088614,-0.05778754527941421,0.1266187625382613,0.46741603107820096,0.12364684346826783
-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,-0.678773515728442,0.1557070814399298,-0.05778754527941421,2.0850695239378667,1.2709848251271383,1.3190387351856692
0.651787937874638,1.3171933011460915,0.5625759024789769,0.8065414765793012,0.09261965637887129,-0.6201892226844657,-0.05778754527941421,0.21563925169278872,0.723097011002863,0.23231883362439526
-0.32789331844000197,-0.063295899399149,-0.6791456840737199,-0.0345197463373974,-0.16451140099023315,-0.6201892226844657,-0.9614863916702531,-0.8526066181615414,0.6683082295904356,0.7213427893269687
-0.16461310905422863,0.21280194070989908,-0.6791456840737199,-0.3148734873096303,-0.2930769296747854,-0.6201892226844657,-0.9614863916702531,-0.8526066181615414,0.7687543288465527,-0.17520112946108243
-0.6544537372115486,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,0.9925783571707368,-0.6201892226844657,-0.05778754527941421,1.105844143238064,0.2665238325659667,0.322878825421168
-0.32789331844000197,-0.063295899399149,-0.6791456840737199,-0.0345197463373974,-0.8073390444129942,0.9316033855643254,-0.9614863916702531,-0.8526066181615414,0.6683082295904356,0.7213427893269687
0.16194730971731802,0.7649976209279952,-0.6791456840737199,0.8065414765793012,-0.2930769296747854,-0.6201892226844657,-0.05778754527941421,-0.8526066181615414,0.894311952916699,0.9454787690239813
